City,HurricaneName,SizeRank,before,after,percent,increase
Saint Lucie,matthew,24780,255788.9804,266690.6136,4.261963585355447,0
Tangelo Park,matthew,25422,100644.9784,113580.7882,12.852911298354442,1
Boca Grande,matthew,25518,1181722.276,1223152.034,3.5058794135822744,0
Anna Maria,matthew,25540,911998.52,933449.7503,2.352112402550822,0
Weeki Wachee Gardens,matthew,25665,181768.185,187540.3884,3.175585100329851,0
Fanning Springs,matthew,25794,134181.9627,140208.6266,4.491411348240761,0
Golden Beach,matthew,25893,3036876.597,3137509.031,3.313682027758729,0
Suwannee,matthew,26215,159292.8298,156232.931,-1.9209268890770848,0
Earleton,matthew,26277,205424.0134,214716.4929,4.523560486526847,0
Yankeetown,matthew,26576,141104.9099,145395.9008,3.040993331161189,0
Babson Park,matthew,26638,97743.42602,109230.8326,11.752612986626305,1
Terra Ceia,matthew,27052,403272.2261,423048.432,4.90393451868813,0
Mexico Beach,matthew,27973,232373.3459,246726.6876,6.176845130153983,0
Everglades,matthew,28368,184841.284,188269.2498,1.8545455462211442,0
Horseshoe Beach,matthew,28656,124757.0827,127041.0616,1.8307408690312392,0
Captiva,matthew,28676,756289.4861,755904.1604,-0.050949498450250694,0
Hillcrest Heights,matthew,28699,126191.994,139569.9059,10.601236636295647,0
Jacksonville,irma,12,153884.3308,169632.0678,10.233489607507195,0
Orlando,irma,16,207700.4661,228995.0188,10.252530049570264,0
Miami,irma,20,299683.9847,324364.1242,8.235388195570815,0
Tampa,irma,50,198490.9291,220539.187,11.107942312513462,0
Saint Petersburg,irma,84,170742.4535,189263.549,10.8473874659415,0
Tallahassee,irma,89,168065.0822,177449.1297,5.583579514055648,0
Fort Myers,irma,106,224035.0595,229570.1911,2.4706541968713576,0
Pensacola,irma,110,130065.9846,141671.45,8.922752121310598,0
Sarasota,irma,113,261407.0563,272244.2603,4.145719764948835,0
Hialeah,irma,116,225997.3021,251783.4438,11.409933419731741,1
Boca Raton,irma,128,310088.8805,327935.2106,5.755230587831401,0
Bradenton,irma,130,209629.2274,221120.6742,5.481796094240629,0
Gainesville,irma,132,166593.0893,180229.4607,8.185436417139547,0
Port Saint Lucie,irma,133,221464.9251,242658.7232,9.569821537397036,0
West Palm Beach,irma,158,214427.8925,234149.5014,9.197315083437676,0
Cape Coral,irma,171,224709.3562,236123.2924,5.0794218776725755,0
Lake Worth,irma,172,200999.481,229215.6835,14.037947938781004,1
Homestead,irma,188,194886.7155,225828.1611,15.876631467987364,1
Fort Lauderdale,irma,190,292895.7088,317096.5218,8.262604153250047,0
Boynton Beach,irma,210,247111.9446,259274.2461,4.921778070941538,0
Pembroke Pines,irma,219,272315.5179,295284.8409,8.434819718366125,0
Clearwater,irma,233,179891.153,198375.9938,10.275569694080513,0
Hollywood,irma,240,235840.8319,259651.1287,10.09591791556092,0
Saint Augustine,irma,275,246704.7936,263993.8004,7.007973597802033,0
Miramar,irma,287,285479.9093,311446.308,9.095700907174143,0
Coral Springs,irma,292,294559.0451,319012.3332,8.301659211211234,0
Melbourne,irma,299,212496.7906,236701.2736,11.390516972824331,1
Riverview,irma,312,224891.7285,241940.6301,7.580937597711608,0
New Port Richey,irma,338,156864.2587,174210.4671,11.05810115303213,0
Spring Hill,irma,339,154145.5261,173262.6248,12.401980896674239,1
Largo,irma,344,170316.9727,188180.5121,10.488408240713158,0
Vero Beach,irma,350,192699.9478,213250.4022,10.664483636149702,0
Palm Bay,irma,354,172144.1741,191391.2846,11.180808529029393,0
Delray Beach,irma,357,188010.6186,199021.0863,5.856300980225597,0
Lehigh Acres,irma,370,132408.9381,144108.8182,8.836170932179698,0
Pompano Beach,irma,390,185733.4768,207349.9328,11.638427478142166,1
Miami Gardens,irma,397,190305.5181,224906.2105,18.181654817711774,1
Davie,irma,414,290816.8145,315080.5959,8.34332135908876,0
Apopka,irma,432,219156.9375,241495.7483,10.193065779631096,0
Clermont,irma,463,248266.802,266605.5059,7.386691958919258,0
Sunrise,irma,498,186024.4874,210602.5002,13.212245948648155,1
Plantation,irma,518,280445.7548,303467.1085,8.208843708979536,0
Port Charlotte,irma,523,167319.8563,180390.4214,7.811723837824008,0
Fort Pierce,irma,529,133188.2173,152167.5293,14.2499932687364,1
Palm Coast,irma,536,206817.9482,222600.8056,7.631280330050183,0
Deltona,irma,548,170162.6348,193165.3431,13.518072476390685,1
Sanford,irma,556,173131.9124,196144.4256,13.291895688665647,1
Town 'n' Country,irma,567,196157.7731,218168.1312,11.220742238330402,0
Brandon,irma,574,208396.7125,227142.3817,8.995184700910292,0
Deerfield Beach,irma,603,146550.6201,166115.7523,13.350426075747457,1
Oviedo,irma,624,299045.4209,322979.6462,8.003541812467187,0
Wesley Chapel,irma,633,253152.576,270639.5911,6.907697869920162,0
Orange Park,irma,652,181182.6124,200503.0486,10.663515634351233,0
Plant City,irma,662,182326.3938,197638.0717,8.397949183811484,0
The Villages,irma,664,271867.1512,281126.3599,3.4057842807159844,0
Venice,irma,672,269644.315,278483.7528,3.2781843741077994,0
Winter Park,irma,679,240216.8157,265523.0485,10.534746589765891,0
Jupiter,irma,690,371719.2614,393968.7175,5.985553725734377,0
Milton,irma,704,143236.4984,157178.5289,9.733573953382816,0
Land O Lakes,irma,709,268074.5514,284645.6069,6.1815101110712956,0
Palm Beach Gardens,irma,717,367213.4501,388571.7873,5.81632758663488,0
North Port,irma,726,200683.3193,213429.9786,6.351628697622404,0
Lauderhill,irma,728,97630.24361,113588.0992,16.345196938918086,1
Palm Harbor,irma,734,237844.6013,255190.3169,7.292877578550275,0
Daytona Beach,irma,744,131778.2043,148741.5636,12.872659321857205,1
Deland,irma,746,177487.7136,199441.9196,12.369422961567752,1
Winter Garden,irma,771,311790.5189,328422.6786,5.334402007693622,0
Lutz,irma,772,271269.7993,289311.1053,6.650687266534938,0
Davenport,irma,782,206609.0638,221498.0672,7.206365067513551,0
Tamarac,irma,785,158169.8688,179409.7756,13.42854170718007,1
Cocoa,irma,812,154050.4689,174308.2139,13.150070327374378,1
Valrico,irma,822,257248.7929,274634.6952,6.758399953603831,0
Doral,irma,830,301352.8302,316353.3147,4.9777148235324455,0
Weston,irma,838,437289.3871,453484.6872,3.703565779952585,0
Port Orange,irma,854,213338.0643,234273.5874,9.813308829201743,0
Fountainbleau,irma,881,172021.0679,182359.6573,6.010071630301742,0
Poinciana,irma,888,170397.9542,188694.1871,10.737354791551835,0
Stuart,irma,912,213590.1574,230000.0396,7.682883143940224,0
Panama City,irma,916,140174.5148,151338.2764,7.964187795426561,0
Altamonte Springs,irma,924,157735.3304,179196.6645,13.605914442614948,1
Wellington,irma,936,383763.2922,404890.9069,5.505376655198492,0
North Miami,irma,965,161043.2427,187212.9803,16.25013081036277,1
Ormond Beach,irma,1001,227920.8477,249149.469,9.314032267878405,0
The Hammocks,irma,1010,296712.7483,316481.5934,6.662620737822891,0
Punta Gorda,irma,1014,226879.1846,240207.7412,5.87473752759599,0
Margate,irma,1019,168969.9327,190626.4359,12.81677920677778,1
Titusville,irma,1023,139157.99,160094.1747,15.04490306305805,1
Leesburg,irma,1024,146904.8202,162654.1158,10.720748018042238,0
Bonita Springs,irma,1040,357876.6236,360863.8138,0.8346983298184921,0
Coconut Creek,irma,1045,172947.9486,189746.5388,9.713090173074193,0
Middleburg,irma,1068,183326.957,201683.7832,10.01316254870254,0
Tamiami,irma,1081,314168.0825,341369.0723,8.658100970521083,0
North Fort Myers,irma,1086,177046.0019,186862.0174,5.544330509956581,0
Zephyrhills,irma,1091,140534.5435,156128.9368,11.096484118155617,0
Longwood,irma,1094,261031.2783,284614.713,9.034716013188211,0
Kendale Lakes,irma,1112,222419.8352,249356.7154,12.110826435860963,1
Seminole,irma,1116,206911.664,225101.4614,8.791093285103546,0
Pine Hills,irma,1127,119551.7259,148350.6799,24.08911605683476,1
Pinellas Park,irma,1183,149513.991,164448.4793,9.988689486591255,0
Windermere,irma,1197,410808.1034,427000.8422,3.9416795009599097,0
Port Richey,irma,1219,103117.4508,123007.8368,19.289059073597656,1
Coral Gables,irma,1233,693603.4392,707841.9389,2.0528300315844117,0
Palmetto,irma,1256,210262.4887,224273.9499,6.663794995783297,0
Haines City,irma,1259,156807.6612,173099.2113,10.389511568073813,0
Winter Springs,irma,1273,259691.9593,280178.5184,7.888792227230122,0
Country Club,irma,1294,171522.484,192442.5422,12.196685654342552,1
Rockledge,irma,1305,241203.4427,261724.1214,8.50762264016391,0
Lake Mary,irma,1323,280924.8601,304042.7037,8.229191105326468,0
Panama City Beach,irma,1343,239080.0159,254716.923,6.5404492471426225,0
Merritt Island,irma,1359,261659.2459,283963.5255,8.524170251764827,0
Oakland Park,irma,1363,175417.1821,203606.01,16.069593390190484,1
Ocoee,irma,1374,239828.5265,258826.3402,7.921415345059045,0
Okeechobee,irma,1395,115360.5493,130196.9202,12.860870540254957,1
North Lauderdale,irma,1407,169665.2493,195162.1755,15.02778341775614,1
Brooksville,irma,1410,145960.5536,161118.2055,10.384759118918549,0
Cutler Bay,irma,1412,267409.6806,294455.1292,10.113862945917598,0
Hudson,irma,1414,150575.2898,167050.1467,10.941275239704048,0
North Miami Beach,irma,1455,182395.1164,213115.4687,16.84274935992749,1
Greenacres,irma,1467,153761.8747,169561.003,10.275062222560177,0
Casselberry,irma,1483,192910.2481,215864.9381,11.899155294280089,1
Hallandale,irma,1494,190235.4886,200389.6718,5.337691339679929,0
Dunnellon,irma,1525,137298.8801,152709.844,11.224391552775675,0
Eustis,irma,1621,170777.8053,188245.3277,10.228215762180184,0
Kendall West,irma,1644,184197.8284,206757.2288,12.247375876229393,1
Riviera Beach,irma,1645,204759.3082,223941.9776,9.36839920423213,0
Royal Palm Beach,irma,1656,275353.8779,297521.586,8.050624988129135,0
Lake Wales,irma,1671,111258.8163,124359.7828,11.775216504797557,1
Fernandina Beach,irma,1691,299592.0335,323059.8186,7.833247375050771,0
Egypt Lake-Leto,irma,1711,155275.8964,177386.1326,14.23932285217193,1
New Smyrna Beach,irma,1724,249110.3596,271490.8192,8.984154507237935,0
Golden Glades,irma,1730,190708.0827,228128.6518,19.621910393208516,1
Greater Carrollwood,irma,1741,228528.4133,247634.2726,8.360386800095117,0
Lauderdale Lakes,irma,1770,74199.60359,84762.64957,14.235987079348217,1
Auburndale,irma,1786,153895.5366,169996.8871,10.462519482842495,0
Tarpon Springs,irma,1796,223058.0881,239584.6683,7.40909255556378,0
Parkland,irma,1802,573940.9223,600823.1095,4.683789943444506,0
Arcadia,irma,1809,125951.7165,138012.1405,9.575434408629132,0
Navarre,irma,1868,237254.0963,259725.5656,9.471477900885455,0
West Little River,irma,1872,161234.4983,191849.9098,18.988127120931406,1
Dunedin,irma,1879,205965.7687,232472.6385,12.86955107506659,1
Bartow,irma,1903,119319.7128,138052.3807,15.69955832143104,1
Estero,irma,1911,343283.3502,338465.7369,-1.4033926484326091,0
Inverness,irma,1954,118564.4138,135255.2862,14.077472206926231,1
Cooper City,irma,1956,393004.8571,420424.5867,6.976944204285754,0
Palm City,irma,2064,363424.084,378985.9765,4.2820201481198525,0
Dania Beach,irma,2071,184750.9572,206565.5726,11.80757909491362,1
Cantonment,irma,2085,174432.8025,185166.1717,6.153297456767064,0
Miami Lakes,irma,2105,361697.7412,382867.508,5.852888859566918,0
Ruskin,irma,2108,193042.4534,205250.5934,6.324070060746552,0
Fleming Island,irma,2118,279742.3535,296436.7496,5.967775666118414,0
Green Cove Springs,irma,2129,188577.3528,207223.3055,9.887694584288381,0
Englewood,irma,2135,210350.5376,225673.6838,7.284576676071204,0
Holiday,irma,2154,96122.07483,116900.529,21.61673497658935,1
Ponte Vedra Beach,irma,2164,431882.434,464919.3256,7.649510375779714,0
Temple Terrace,irma,2178,177415.7286,196361.3449,10.678656537107045,0
Crawfordville,irma,2197,155611.3278,168881.1673,8.527553673377241,0
Immokalee,irma,2208,186479.7674,192140.0674,3.0353426963787533,0
Sebastian,irma,2240,198835.1365,220439.2264,10.865328070423821,0
Niceville,irma,2251,271565.5518,288275.3061,6.153120007027331,0
Mount Dora,irma,2259,208655.572,230309.0626,10.377623943826443,0
Citrus Park,irma,2319,249740.8274,268673.6703,7.580996306092958,0
Odessa,irma,2326,377232.3658,395557.2015,4.857705054320658,0
Seffner,irma,2373,191714.5038,210039.2706,9.558362271389079,0
Wildwood,irma,2381,142577.2031,157813.7005,10.686489192324458,0
East Lake-Orient Park,irma,2382,110968.0549,135533.4254,22.1373353999377,1
University Park,irma,2392,334615.3804,355742.8503,6.313956601380409,0
Edgewater,irma,2412,165192.4402,186414.197,12.846687641581294,1
Wimauma,irma,2430,229806.2176,237976.9384,3.5554829130959114,0
Groveland,irma,2436,209458.2268,227691.3241,8.704884777531207,0
Homosassa,irma,2437,156950.7223,173194.3531,10.349510064026008,0
Ives Estates,irma,2495,146692.8161,171120.3139,16.652143199260603,1
Sun City Center,irma,2498,182475.9544,193855.2798,6.23606843839585,0
Parrish,irma,2529,279360.8939,290377.3121,3.943436050123533,0
Village of Palmetto Bay,irma,2633,534783.4896,557072.4162,4.1678411980652905,0
Mulberry,irma,2635,151959.272,167309.3729,10.101457250992878,0
Oak Ridge,irma,2639,126584.86,149878.5487,18.401638789978527,1
Defuniak Springs,irma,2640,111216.6185,122544.3092,10.185250057751043,0
Hialeah Gardens,irma,2663,213822.1732,238434.5171,11.510660251768504,1
Miami Shores,irma,2717,529911.1546,544973.4843,2.842425483828455,0
Tavares,irma,2776,166801.3463,183644.2292,10.097570117753897,0
Greater Northdale,irma,2786,270763.3799,289125.3397,6.781552145929617,0
Lynn Haven,irma,2797,202609.6511,213456.3268,5.353484220081174,0
Orange City,irma,2815,146877.2365,171095.0392,16.488465658189313,1
Apollo Beach,irma,2851,269124.9517,281031.1914,4.424056418697366,0
The Crossings,irma,2855,289302.697,312023.9207,7.853789105878965,0
Debary,irma,2870,229716.8915,249329.8943,8.53790188084624,0
West Melbourne,irma,2904,237641.608,260955.7694,9.81063947353865,0
Pace,irma,2913,193018.9545,209940.533,8.766796268187228,0
Palm River-Clair Mel,irma,2931,115755.6937,140629.7864,21.4884399245754,1
Labelle,irma,2980,126368.7151,141577.242,12.035041179270484,1
Gulf Breeze,irma,2997,242506.2351,269179.8842,10.999160120151476,0
Dade City,irma,3053,116678.7357,131250.2241,12.488555273229608,1
Maitland,irma,3078,274594.3971,292136.905,6.388516330000539,0
Yulee,irma,3096,201957.9942,218737.6413,8.308483735178632,0
Palm Springs,irma,3105,136659.6823,154622.8053,13.144420283786964,1
Oldsmar,irma,3126,212399.7041,235759.7729,10.998164474373205,0
Hobe Sound,irma,3143,289734.3249,311925.8564,7.6592690588729,0
Jacksonville Beach,irma,3158,346861.676,368503.1032,6.2392096612022465,0
Jensen Beach,irma,3210,236602.737,256634.4932,8.46640932982952,0
Clewiston,irma,3236,97024.57862,107276.0226,10.565821697768065,0
Sunny Isles Beach,irma,3322,454296.8935,472261.2959,3.954330891765171,0
Belle Glade,irma,3371,108575.8169,119862.4305,10.395144998443936,0
North Palm Beach,irma,3397,290185.4802,310263.4749,6.91902113302221,0
Carol City,irma,3402,252034.0586,284991.3731,13.076532069939867,1
Callahan,irma,3452,192348.8646,208410.2081,8.350110895325757,0
Dover,irma,3509,237468.8362,254096.5436,7.002058740034375,0
Beverly Hills,irma,3519,114761.153,133118.0461,15.995737773739515,1
Pinecrest,irma,3524,908378.3561,918715.5208,1.1379800752168188,0
Polk City,irma,3532,112093.6994,122523.7793,9.304786937917758,0
Nokomis,irma,3572,330262.8632,338084.7765,2.368390204157824,0
Hernando,irma,3573,187219.5275,200161.2397,6.912586722557565,0
Crystal River,irma,3603,141606.7886,157022.7153,10.886431965875406,0
Gibsonton,irma,3626,192721.3235,207916.8318,7.884705243838789,0
Ojus,irma,3643,119200.8395,142372.6116,19.439269217562853,1
Starke,irma,3651,106513.3523,118069.571,10.849549329225269,0
Brownsville,irma,3676,135586.2689,169214.0889,24.801788759894112,1
Alachua,irma,3779,183987.8863,197713.6541,7.460147554290372,0
Satellite Beach,irma,3855,303417.371,335908.6163,10.70843280755999,0
Pinewood,irma,3863,160871.6742,194063.7658,20.63265131357723,1
Lake Butler,irma,3974,141079.3647,149842.103,6.211211908016195,0
Opa-locka,irma,4119,134268.9302,169078.6969,25.925407052956473,1
West Park,irma,4161,184629.0322,221937.8283,20.207437397811375,1
Fruitland Park,irma,4177,151083.1555,165437.4928,9.500951480987577,0
Lady Lake,irma,4208,164638.5313,180222.4865,9.465557714192265,0
Key Biscayne,irma,4217,1188122.615,1143390.256,-3.7649614976817807,0
Safety Harbor,irma,4218,265552.0064,287168.3697,8.140161918957343,0
Sorrento,irma,4244,233661.3445,258644.0542,10.69184539422181,0
Gladeview,irma,4296,125380.0788,158519.5754,26.431229679527046,1
Miami Springs,irma,4319,404182.3663,421767.0729,4.350686241207261,0
Thonotosassa,irma,4364,210154.7428,226595.0792,7.822967105551329,0
Mims,irma,4410,198041.5846,214915.7466,8.520514534400474,0
Holly Hill,irma,4411,109791.357,132264.9028,20.46932146034046,1
Santa Rosa Beach,irma,4452,386015.7187,430292.4013,11.47017607187404,1
Westview,irma,4467,183704.8868,220644.3838,20.108064430651826,1
South Daytona,irma,4502,149611.842,171036.5997,14.320228541802182,1
Sweetwater,irma,4571,213037.9263,239791.4394,12.558098721973906,1
Keystone Heights,irma,4573,135740.1771,145060.6068,6.866375084462748,0
Williston,irma,4620,121321.5688,132871.611,9.520188631124931,0
Conway,irma,4631,253645.1516,270415.1913,6.61161453085705,0
Wauchula,irma,4645,98660.33435,109868.1594,11.36001121812537,1
Southwest Ranches,irma,4647,568918.8365,609801.4384,7.186016576900599,0
Lecanto,irma,4687,184696.1272,201591.1643,9.14747772794665,0
Ellenton,irma,4690,247065.0808,261377.5666,5.793002294640739,0
Newberry,irma,4785,197292.414,210259.7547,6.572650431455515,0
Frostproof,irma,4797,85335.86668,94924.80141,11.236699295452674,0
Bushnell,irma,4816,140886.6273,156503.6632,11.084824868967544,0
Florida City,irma,4873,126096.1212,155684.3572,23.464826450189022,1
Gulfport,irma,4887,172883.371,193569.155,11.965166967967084,1
Marco Island,irma,4962,506371.5967,505933.5662,-0.08650376578280017,0
South Miami,irma,5035,461221.0452,477793.9137,3.5932593866815994,0
Doctor Phillips,irma,5084,326881.3903,342286.2481,4.71267507332307,0
Trenton,irma,5123,121136.7101,132781.1436,9.612638060243981,0
Wilton Manors,irma,5144,301888.2285,331461.7631,9.796186736708071,0
Callaway,irma,5168,147569.4868,158217.7834,7.215784801387526,0
High Springs,irma,5170,165245.4656,179148.6716,8.413668689496557,0
Cocoa Beach,irma,5222,302723.3039,320016.2703,5.712466195107478,0
Pine Castle,irma,5277,173231.9547,195502.0962,12.855677544346268,1
Westwood Lake,irma,5287,354784.1597,377502.2171,6.403346028529016,0
Webster,irma,5294,128689.5828,143524.281,11.527505084117799,1
Old Town,irma,5310,79814.50068,86910.45873,8.890562478677655,0
Lighthouse Point,irma,5323,394287.3061,429430.0646,8.912982476561652,0
Indiantown,irma,5355,160681.6978,194271.5483,20.904590230188617,1
Tequesta,irma,5378,337231.8259,357519.5254,6.0159504358334015,0
Westgate-Belvedere Homes,irma,5429,153570.706,176256.2872,14.772075867125325,1
Atlantic Beach,irma,5474,344212.5888,378292.5803,9.900855636573377,0
Lake Alfred,irma,5477,144478.4619,162545.8219,12.505227258375193,1
Madison,irma,5482,79151.62433,82934.22583,4.778930984700349,0
Archer,irma,5490,171780.5659,186320.6431,8.464331878184831,0
Jasper,irma,5595,83849.49435,84891.2965,1.2424668247268962,0
Bunnell,irma,5642,139679.1288,162542.3866,16.368413804138786,1
Umatilla,irma,5681,132196.4962,148597.5233,12.40655204294288,1
Alva,irma,5688,206030.5941,224433.9353,8.932334190653108,0
Fort Meade,irma,5720,94239.93408,107896.5699,14.491346957444726,1
Wewahitchka,irma,5734,81235.00136,96879.73074,19.258606657331143,1
Floral City,irma,5880,121308.5957,138830.872,14.444381454495725,1
Rotonda West,irma,5935,239030.1942,257324.2211,7.653437659299696,0
Saint Pete Beach,irma,5956,399697.6484,427317.5909,6.910208906798262,0
Lake Park,irma,5968,202994.4584,219187.1303,7.976903422699537,0
Melbourne Beach,irma,5982,348924.1498,379822.7075,8.855379519506105,0
Hilliard,irma,6022,167500.227,181741.5419,8.50226602976484,0
Indian Harbour Beach,irma,6133,276452.5866,303959.3918,9.949917827970868,0
Bithlo,irma,6151,292868.83,309959.8548,5.835726799605118,0
Cape Canaveral,irma,6245,195734.2546,214786.9342,9.733952618020702,0
Belle Isle,irma,6256,306039.3593,319840.9972,4.509759114503535,0
Palm Beach,irma,6349,621498.7977,678555.5538,9.180509489503716,0
North Bay Village,irma,6480,246625.8011,259089.3338,5.053620766525705,0
Broadview Park,irma,6563,213391.562,243746.5635,14.225024277201731,1
Youngstown,irma,6588,152941.4881,163860.5837,7.139394114473769,0
Bell,irma,6600,125638.4781,134841.2964,7.324840637336565,0
Bowling Green,irma,6757,87951.99284,91998.60614,4.6009341793556535,0
Myakka City,irma,6769,332510.937,348771.1951,4.8901423353782905,0
Springfield,irma,6853,102623.7925,111703.7943,8.84785250944609,0
Sky Lake,irma,6858,161861.5319,177012.4025,9.360389971695303,0
West Miami,irma,6945,368106.4302,393140.957,6.800893640026392,0
Wedgefield,irma,7096,289164.6372,309410.7384,7.001582695603546,0
Lawtey,irma,7133,113421.7801,123146.1069,8.573597409092326,0
Melrose,irma,7155,150925.9323,163155.3514,8.102927650426068,0
Port Saint Joe,irma,7199,232100.0328,266377.1765,14.768263186561695,1
Pembroke Park,irma,7250,125261.1388,138283.492,10.396163826030932,0
Flagler Beach,irma,7317,272085.6877,293592.8642,7.904560023647286,0
Treasure Island,irma,7390,329159.8966,355478.387,7.995655203398801,0
Osprey,irma,7392,417671.4577,423284.3815,1.343860993257426,0
De Leon Springs,irma,7399,165407.4222,185675.4378,12.253389437079331,1
Moore Haven,irma,7404,92529.47993,99704.97603,7.754821604345316,0
Mayo,irma,7407,111134.6446,114435.3213,2.9699799840813963,0
Century Village,irma,7413,49519.6203,58472.34152,18.079139471915536,1
Freeport,irma,7417,221608.5781,240812.2365,8.665575387309426,0
Jay,irma,7524,114788.6277,128211.5504,11.693599765893879,1
Morriston,irma,7619,163372.6022,177740.1747,8.794358605129696,0
Lauderdale-by-the-Sea,irma,7661,378163.5629,397039.8756,4.991573634234978,0
Norland,irma,7843,136294.5521,157543.7506,15.590644066542994,1
Siesta Key,irma,7855,542687.0493,560284.807,3.2427082464376173,0
Miramar Beach,irma,7864,351709.9154,376481.9802,7.043322839456119,0
Fort Myers Beach,irma,7964,405494.4579,423428.5421,4.422769251367379,0
Micco,irma,8017,121126.2759,132262.6502,9.194020221668527,0
Neptune Beach,irma,8049,387162.8903,416993.3825,7.704894489470644,0
Gotha,irma,8086,288338.1854,306394.6528,6.262253254785158,0
Lake Helen,irma,8096,169995.2866,189204.2193,11.299685470220565,0
Surfside,irma,8183,588029.132,592010.5981,0.6770865393111104,0
Geneva,irma,8206,305588.0031,336320.6524,10.056889991830982,0
Century,irma,8211,78265.98795,84145.63141,7.5123864324771565,0
Ponce Inlet,irma,8256,332569.638,348648.9923,4.834883423723728,0
Pahokee,irma,8291,74414.34035,79304.07269,6.570954357724146,0
Palm Springs North,irma,8322,384233.643,410423.9433,6.81624339178441,0
San Antonio,irma,8388,213560.8109,232784.7135,9.001605921510388,0
Bronson,irma,8388,102120.8735,116889.0543,14.461471287748045,1
Pierson,irma,8443,165361.486,187393.5586,13.323581647058969,1
South Highpoint,irma,8915,142997.4276,163126.5126,14.076536436939369,1
Dundee,irma,8927,134100.3676,156896.3489,16.999193744193743,1
Elkton,irma,8941,224680.7568,243551.1691,8.398766573853731,0
Saint Augustine Beach,irma,9005,324514.0997,348587.3672,7.418250092139203,0
Timber Pines,irma,9008,161765.0818,174073.7336,7.608967066958199,0
Eatonville,irma,9012,85795.68462,102186.7633,19.104782195745834,1
South Pasadena,irma,9089,192121.6746,213178.1134,10.959949648492188,0
Grant-Valkaria,irma,9234,327243.6897,359368.9777,9.816931238445207,0
Howey in the Hills,irma,9369,242137.1467,249371.8561,2.987856055379871,0
Sanibel,irma,9469,663339.5435,683363.656,3.018682166051198,0
Lake Panasoffkee,irma,9483,94199.75199,105869.2291,12.38801256211247,1
Belleair,irma,9493,377503.5011,398688.7911,5.611945303359725,0
Indian River Shores,irma,9497,622087.5184,684837.6182,10.087021189782497,0
Micanopy,irma,9686,166549.9612,177673.2715,6.678662798751834,0
Molino,irma,9718,160694.3683,174394.8474,8.525799158326818,0
Grand Island,irma,9764,175276.7425,194382.8321,10.900527547173013,0
Christmas,irma,9790,243871.2945,269020.2301,10.31238041015114,0
Zolfo Springs,irma,9817,125748.4962,134748.236,7.156936322869529,0
Highland Beach,irma,9845,524135.7543,556176.801,6.1131198238501865,0
Kenneth City,irma,9853,125381.5643,136797.0261,9.104577585813379,0
Madeira Beach,irma,9944,405285.3501,439688.7311,8.488681120971018,0
Ponce de Leon,irma,10025,107732.7837,117554.9096,9.117118821835474,0
Enterprise,irma,10232,219566.2092,241269.1574,9.88446641178336,0
Royal Palm Estates,irma,10310,190099.0836,216718.6197,14.002979707157303,1
Parker,irma,10473,131083.3231,143369.2278,9.372591729786551,0
Eagle Lake,irma,10489,121885.9202,138088.3463,13.293107254237238,1
Branford,irma,10592,117175.5395,127615.3289,8.909529620727707,0
Lake Belvedere Estates,irma,10658,259426.7378,285182.9117,9.928110771626098,0
Lake Clarke Shores,irma,10729,354695.4592,382798.7459,7.923215809806454,0
Astatula,irma,10734,170990.5105,193582.6879,13.212532867430667,1
Oakland,irma,10858,306589.2978,323324.5349,5.458519661347432,0
Bay Hill,irma,10871,468349.0986,483454.4204,3.2252270464815997,0
Jennings,irma,10880,111057.027,117782.8268,6.056167702022127,0
Holden Heights,irma,11030,211264.6556,228027.5313,7.934538625210531,0
Montverde,irma,11130,314606.7722,336227.3519,6.872255021343117,0
Oak Hill,irma,11208,168225.236,188833.7957,12.250575591405314,1
Harbor Bluffs,irma,11659,383568.602,401372.6261,4.641679221700211,0
Biscayne Park,irma,11737,467646.5596,485729.247,3.8667423139960584,0
Greenville,irma,11912,83137.4451,88597.85152,6.567926658597786,0
Cross City,irma,11954,55676.5735,57532.88714,3.334101801361753,0
Indian Rocks Beach,irma,12088,460251.6267,503333.228,9.360445200138601,0
Astor,irma,12161,162265.5495,173063.1528,6.654279564128933,0
Altoona,irma,12171,128525.0892,137234.4402,6.776381992193949,0
Malabar,irma,12197,303305.0911,340899.3004,12.39484941174467,1
Fellsmere,irma,12220,140656.4302,157558.8698,12.016826799860006,1
Longboat Key,irma,12265,620658.7083,625413.1635,0.7660337535620085,0
Edgewood,irma,12298,264984.769,283066.5949,6.823722724984263,0
White Springs,irma,12387,99001.75701,107778.9314,8.865675372926395,0
Ridge Manor,irma,12782,116438.1491,130255.9383,11.86706359282037,1
Paisley,irma,12800,94760.84375,106635.8163,12.531518378338632,1
Zellwood,irma,12828,105115.5513,112614.0342,7.1335618823891265,0
Campbell,irma,12844,152095.4398,169543.1779,11.471572141112949,1
Apalachicola,irma,12877,127923.4267,142053.1799,11.045477411370808,0
Placida,irma,12896,287253.9729,306371.2177,6.655171591536233,0
Roosevelt Gardens,irma,13289,148602.0994,183274.9154,23.33265555466304,1
Highland City,irma,13370,145504.6893,158890.3913,9.199498699592763,0
Hypoluxo,irma,13526,222971.3274,232024.49,4.060236222103588,0
Virginia Gardens,irma,13546,318878.783,336476.2221,5.518535580964011,0
Waldo,irma,13720,100200.8551,108080.6387,7.8639883782788145,0
Tierra Verde,irma,13838,457487.363,489950.6936,7.096005972081897,0
Mascotte,irma,13881,154255.4531,174623.6003,13.204166718693443,1
