NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2
"HIALEAH, FL US",25.8175,-80.2858,8/14/2004,,
"PERRINE 4 W, FL US",25.5819,-80.4361,8/13/2004,,
"PERRINE 4 W, FL US",25.5819,-80.4361,8/14/2004,,
"NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",29.0361,-80.918,8/13/2004,,
"NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",29.0361,-80.918,8/14/2004,,
"WEWAHITCHKA, FL US",30.1191,-85.2041,8/13/2004,,
"WEWAHITCHKA, FL US",30.1191,-85.2041,8/14/2004,,
"PERRY, FL US",30.09861,-83.57417,8/13/2004,,
"PERRY, FL US",30.09861,-83.57417,8/14/2004,,
"BUSHNELL 1 E, FL US",28.66641,-82.08947,8/13/2004,,
"BUSHNELL 1 E, FL US",28.66641,-82.08947,8/14/2004,,
"BROOKSVILLE CHIN HIL, FL US",28.6164,-82.3658,8/13/2004,,
"BROOKSVILLE CHIN HIL, FL US",28.6164,-82.3658,8/14/2004,,
"BRIGHTON RESERVATION, FL US",27.0436,-81.0701,8/13/2004,,
"BRIGHTON RESERVATION, FL US",27.0436,-81.0701,8/14/2004,,
"FERNANDINA BEACH, FL US",30.6669,-81.4525,8/13/2004,,
"FERNANDINA BEACH, FL US",30.6669,-81.4525,8/14/2004,,
"MAYO, FL US",30.1063,-83.1819,8/13/2004,,
"MAYO, FL US",30.1063,-83.1819,8/14/2004,,
"CRESCENT CITY, FL US",29.425,-81.5161,8/13/2004,,
"CRESCENT CITY, FL US",29.425,-81.5161,8/14/2004,,
"CORAL SPRINGS, FL US",26.26778,-80.275,8/13/2004,,
"CORAL SPRINGS, FL US",26.26778,-80.275,8/14/2004,,
"PANAMA CITY BAY CO AIRPORT, FL US",30.21194,-85.68278,8/13/2004,10.96,16.1
"PANAMA CITY BAY CO AIRPORT, FL US",30.21194,-85.68278,8/14/2004,9.17,16.1
"GLEN ST MARY 1 W, FL US",30.2717,-82.1856,8/13/2004,,
"GLEN ST MARY 1 W, FL US",30.2717,-82.1856,8/14/2004,,
"LIVE OAK, FL US",30.2889,-82.965,8/13/2004,,
"LIVE OAK, FL US",30.2889,-82.965,8/14/2004,,
"PUNTA GORDA 4 ESE, FL US",26.91463,-81.99682,8/13/2004,,
"PUNTA GORDA 4 ESE, FL US",26.91463,-81.99682,8/14/2004,,
"MYAKKA RIVER ST PK, FL US",27.24012,-82.31525,8/13/2004,,
"MYAKKA RIVER ST PK, FL US",27.24012,-82.31525,8/14/2004,,
"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,8/13/2004,,
"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,8/14/2004,,
"VERO BEACH 4 SE, FL US",27.6527,-80.403,8/13/2004,,
"VERO BEACH 4 SE, FL US",27.6527,-80.403,8/14/2004,,
"ISLAMORADA, FL US",24.9177,-80.6364,8/13/2004,,
"ISLAMORADA, FL US",24.9177,-80.6364,8/14/2004,,
"SOUTH BAY 15 S, FL US",26.47,-80.6402,8/13/2004,,
"SOUTH BAY 15 S, FL US",26.47,-80.6402,8/14/2004,,
"CAPE FLORIDA, FL US",25.6719,-80.1566,8/13/2004,,
"CAPE FLORIDA, FL US",25.6719,-80.1566,8/14/2004,,
"WINTER HAVEN, FL US",28.0153,-81.7331,8/13/2004,,
"WINTER HAVEN, FL US",28.0153,-81.7331,8/14/2004,,
"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936,8/13/2004,,
"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936,8/14/2004,,
"FORT LAUDERDALE, FL US",26.1019,-80.2011,8/13/2004,,
"FORT LAUDERDALE, FL US",26.1019,-80.2011,8/14/2004,,
"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.17351,-81.07185,8/13/2004,8.28,0
"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.17351,-81.07185,8/14/2004,8.28,8.1
"ST PETERSBURG, FL US",27.76846,-82.62569,8/13/2004,,
"ST PETERSBURG, FL US",27.76846,-82.62569,8/14/2004,,
"CROSS CITY AIRPORT, FL US",29.63333,-83.10528,8/13/2004,4.47,14.1
"CROSS CITY AIRPORT, FL US",29.63333,-83.10528,8/14/2004,2.91,13
"FORT LAUDERDALE BEACH, FL US",26.1408,-80.1061,8/13/2004,,
"FORT LAUDERDALE BEACH, FL US",26.1408,-80.1061,8/14/2004,,
"APALACHICOLA AIRPORT, FL US",29.72681,-85.02481,8/13/2004,6.93,12.1
"APALACHICOLA AIRPORT, FL US",29.72681,-85.02481,8/14/2004,5.82,13
"APALACHICOLA AIRPORT, FL US",29.7258,-85.0205,8/13/2004,,
"APALACHICOLA AIRPORT, FL US",29.7258,-85.0205,8/14/2004,,
"CHIPLEY, FL US",30.7806,-85.5503,8/13/2004,,
"CHIPLEY, FL US",30.7806,-85.5503,8/14/2004,,
"NORTH MIAMI BEACH NUMBER 2, FL US",25.95,-80.2158,8/13/2004,,
"NORTH MIAMI BEACH NUMBER 2, FL US",25.95,-80.2158,8/14/2004,,
"ARCADIA, FL US",27.21785,-81.8742,8/13/2004,,
"ARCADIA, FL US",27.21785,-81.8742,8/14/2004,,
"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,8/13/2004,13.65,30
"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,8/14/2004,9.17,17
"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.09969,-80.6356,8/13/2004,13.87,33.1
"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.09969,-80.6356,8/14/2004,8.28,25.9
"KEY WEST INTERNATIONAL AIRPORT, FL US",24.55706,-81.75539,8/13/2004,19.46,48.1
"KEY WEST INTERNATIONAL AIRPORT, FL US",24.55706,-81.75539,8/14/2004,7.83,15
"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,8/13/2004,15.88,50.1
"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,8/14/2004,14.09,46.1
"OLUSTEE FLORIDA, FL US",30.2,-82.4,8/13/2004,,
"MILES CITY FLORIDA, FL US",26.2483,-81.2967,8/13/2004,,
"MILES CITY FLORIDA, FL US",26.2483,-81.2967,8/14/2004,,
"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,8/13/2004,12.75,31.1
"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,8/14/2004,10.96,21
"VERO BEACH INTERNATIONAL AIRPORT, FL US",27.6553,-80.41425,8/13/2004,12.75,25.9
"VERO BEACH INTERNATIONAL AIRPORT, FL US",27.6553,-80.41425,8/14/2004,6.93,29.1
"TAMPA INTERNATIONAL AIRPORT, FL US",27.96331,-82.54,8/13/2004,7.61,23
"TAMPA INTERNATIONAL AIRPORT, FL US",27.96331,-82.54,8/14/2004,4.47,15
"ORLANDO EXECUTIVE AIRPORT, FL US",28.54653,-81.33544,8/13/2004,12.3,66
"ORLANDO EXECUTIVE AIRPORT, FL US",28.54653,-81.33544,8/14/2004,0.45,
"MARCO ISLAND, FL US",25.9491,-81.7138,8/13/2004,,
"MARCO ISLAND, FL US",25.9491,-81.7138,8/14/2004,,
"TEN MILE CORNER FLORIDA, FL US",25.6097,-80.8503,8/13/2004,,
"TEN MILE CORNER FLORIDA, FL US",25.6097,-80.8503,8/14/2004,,
"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,8/13/2004,,
"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,8/14/2004,,
"SANFORD, FL US",28.8147,-81.2778,8/13/2004,,
"SANFORD, FL US",28.8147,-81.2778,8/14/2004,,
"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,8/13/2004,,
"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,8/14/2004,,
"PLANTATION, FL US",26.11083,-80.27278,8/13/2004,,
"PLANTATION, FL US",26.11083,-80.27278,8/14/2004,,
"USHER TOWER, FL US",29.40807,-82.8188,8/13/2004,,
"USHER TOWER, FL US",29.40807,-82.8188,8/14/2004,,
"FLAMINGO RANGER STATION, FL US",25.1422,-80.9144,8/13/2004,,
"FLAMINGO RANGER STATION, FL US",25.1422,-80.9144,8/14/2004,,
"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91847,-81.99391,8/13/2004,8.05,
"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91847,-81.99391,8/14/2004,,
"DEVILS GARDEN, FL US",26.66388,-81.08998,8/13/2004,,
"DEVILS GARDEN, FL US",26.66388,-81.08998,8/14/2004,,
"ST MARKS NWR, FL US",30.19222,-84.21167,8/13/2004,,
"ST MARKS NWR, FL US",30.19222,-84.21167,8/14/2004,,
"CLERMONT 9 S, FL US",28.4558,-81.7234,8/13/2004,,
"CLERMONT 9 S, FL US",28.4558,-81.7234,8/14/2004,,
"EVERGLADES, FL US",25.8489,-81.3896,8/13/2004,,
"EVERGLADES, FL US",25.8489,-81.3896,8/14/2004,,
"FOREVER FLORIDA, FL US",28.0425,-81.03722,8/13/2004,,
"FOREVER FLORIDA, FL US",28.0425,-81.03722,8/14/2004,,
"ORTONA LOCK 2, FL US",26.7897,-81.3044,8/13/2004,,
"ORTONA LOCK 2, FL US",26.7897,-81.3044,8/14/2004,,
"OCALA, FL US",29.1638,-82.0777,8/13/2004,,
"OCALA, FL US",29.1638,-82.0777,8/14/2004,,
"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,8/13/2004,8.72,29.1
"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,8/14/2004,5.82,13
"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,8/13/2004,7.38,13
"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,8/14/2004,4.7,21.9
"HIGH SPRINGS, FL US",29.8286,-82.5972,8/13/2004,,
"HIGH SPRINGS, FL US",29.8286,-82.5972,8/14/2004,,
"LAKELAND 2, FL US",27.99437,-82.01378,8/13/2004,,
"LAKELAND 2, FL US",27.99437,-82.01378,8/14/2004,,
"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,8/13/2004,5.37,19.9
"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,8/14/2004,4.92,12.1
"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,8/13/2004,14.32,79
"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,8/14/2004,7.16,32
"JACKSONVILLE NAS, FL US",30.23333,-81.66667,8/13/2004,,28
"JACKSONVILLE NAS, FL US",30.23333,-81.66667,8/14/2004,,34.9
"FORT GREEN 12 WSW, FL US",27.57264,-82.1393,8/13/2004,,
"FORT GREEN 12 WSW, FL US",27.57264,-82.1393,8/14/2004,,
"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,8/13/2004,,
"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,8/14/2004,,
"CLEWISTON NUMBER 2, FL US",26.73611,-81.04917,8/13/2004,,
"CLEWISTON NUMBER 2, FL US",26.73611,-81.04917,8/14/2004,,
"TAVERNIER, FL US",25.0069,-80.5211,8/13/2004,,
"TAVERNIER, FL US",25.0069,-80.5211,8/14/2004,,
"ROYAL PALM BEACH WEST, FL US",26.8561,-80.3008,8/13/2004,,
"ROYAL PALM BEACH WEST, FL US",26.8561,-80.3008,8/14/2004,,
"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.39333,-86.46738,8/13/2004,11.41,16.1
"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.39333,-86.46738,8/14/2004,9.62,15
"MIDDLEBURG, FL US",30.0603,-81.8475,8/13/2004,,
"MIDDLEBURG, FL US",30.0603,-81.8475,8/14/2004,,
"SANBORN FLORIDA, FL US",30.23,-84.68,8/13/2004,,
"SANBORN FLORIDA, FL US",30.23,-84.68,8/14/2004,,
"MERRITT ISLAND FLORIDA, FL US",28.6408,-80.7308,8/13/2004,,
"MERRITT ISLAND FLORIDA, FL US",28.6408,-80.7308,8/14/2004,,
"WILMA FLORIDA, FL US",30.1694,-84.9344,8/13/2004,,
"HOLLYWOOD, FL US",26.0281,-80.1341,8/13/2004,,
"HOLLYWOOD, FL US",26.0281,-80.1341,8/14/2004,,
"PLANT CITY, FL US",28.02084,-82.13855,8/13/2004,,
"PLANT CITY, FL US",28.02084,-82.13855,8/14/2004,,
"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,8/13/2004,12.75,
"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,8/13/2004,9.62,25.1
"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,8/14/2004,7.38,25.1
"LAKE CITY 2 E, FL US",30.1852,-82.5941,8/13/2004,,
"LAKE CITY 2 E, FL US",30.1852,-82.5941,8/14/2004,,
"MIAMI BEACH, FL US",25.8063,-80.1334,8/13/2004,,
"MIAMI BEACH, FL US",25.8063,-80.1334,8/14/2004,,
"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,8/13/2004,9.4,31.1
"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,8/14/2004,8.95,28
"KISSIMMEE 2, FL US",28.2763,-81.424,8/13/2004,,
"KISSIMMEE 2, FL US",28.2763,-81.424,8/14/2004,,
"BRADENTON, FL US",27.4467,-82.5014,8/13/2004,,
"BRADENTON, FL US",27.4467,-82.5014,8/14/2004,,
"NICEVILLE, FL US",30.5316,-86.4928,8/13/2004,,
"NICEVILLE, FL US",30.5316,-86.4928,8/14/2004,,
"TAMPA BAY AREA WEATHER FORECAST OFFICE, FL US",27.70532,-82.40092,8/13/2004,,
"TAMPA BAY AREA WEATHER FORECAST OFFICE, FL US",27.70532,-82.40092,8/14/2004,,
"WESTON, FL US",26.09333,-80.39528,8/13/2004,,
"WESTON, FL US",26.09333,-80.39528,8/14/2004,,
"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,8/13/2004,15.66,28
"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,8/14/2004,10.74,21.9
"MADISON, FL US",30.4653,-83.4021,8/13/2004,,
"MADISON, FL US",30.4653,-83.4021,8/14/2004,,
"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,8/13/2004,12.08,31.1
"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,8/14/2004,7.83,23
"OKEECHOBEE, FL US",27.15083,-80.86528,8/13/2004,,
"OKEECHOBEE, FL US",27.15083,-80.86528,8/14/2004,,
"TAMIAMI TRAIL 40 MI. BEND, FL US",25.7608,-80.8241,8/13/2004,,
"TAMIAMI TRAIL 40 MI. BEND, FL US",25.7608,-80.8241,8/14/2004,,
"LOWER SUWANNEE FLORIDA, FL US",29.3731,-83.0344,8/13/2004,,
"LOWER SUWANNEE FLORIDA, FL US",29.3731,-83.0344,8/14/2004,,
"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99956,-80.24119,8/13/2004,13.2,30
"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99956,-80.24119,8/14/2004,8.95,17
"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,8/13/2004,11.41,25.9
"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,8/14/2004,7.83,17
"DUCK KEY, FL US",24.77048,-80.9073,8/13/2004,,
"DUCK KEY, FL US",24.77048,-80.9073,8/14/2004,,
"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.19905,-80.17764,8/13/2004,13.87,36.9
"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.19905,-80.17764,8/14/2004,8.95,17
"CACHE FLORIDA, FL US",25.3903,-80.6803,8/13/2004,,
"CACHE FLORIDA, FL US",25.3903,-80.6803,8/14/2004,,
"NEW HOPE, FL US",30.9538,-85.883,8/13/2004,,
"NEW HOPE, FL US",30.9538,-85.883,8/14/2004,,
"MIAMI OPA LOCKA AIRPORT, FL US",25.91017,-80.28283,8/13/2004,14.54,33.1
"MIAMI OPA LOCKA AIRPORT, FL US",25.91017,-80.28283,8/14/2004,10.07,17.9
"ARCHBOLD BIO STATION, FL US",27.1819,-81.3508,8/13/2004,,
"ARCHBOLD BIO STATION, FL US",27.1819,-81.3508,8/14/2004,,
"BARTOW 1 SE, FL US",27.88608,-81.83251,8/13/2004,,
"BARTOW 1 SE, FL US",27.88608,-81.83251,8/14/2004,,
"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,8/13/2004,13.65,36
"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,8/14/2004,10.29,21.9
"SEA HAG MARINA, FL US",29.67111,-83.38833,8/13/2004,,
"SEA HAG MARINA, FL US",29.67111,-83.38833,8/14/2004,,
"TALLAHASSEE REGIONAL AIRPORT, FL US",30.39354,-84.35136,8/13/2004,4.03,14.1
"TALLAHASSEE REGIONAL AIRPORT, FL US",30.39354,-84.35136,8/14/2004,4.7,10.1
"JASPER, FL US",30.5228,-82.9447,8/13/2004,,
"JASPER, FL US",30.5228,-82.9447,8/14/2004,,
"PORT SALERNO 5 W, FL US",27.0997,-80.2627,8/13/2004,,
"PORT SALERNO 5 W, FL US",27.0997,-80.2627,8/14/2004,,
"QUINCY 3 SSW, FL US",30.54972,-84.58361,8/13/2004,,
"QUINCY 3 SSW, FL US",30.54972,-84.58361,8/14/2004,,
"HILLSBOROUGH RVR ST PARK, FL US",28.1469,-82.2276,8/13/2004,,
"HILLSBOROUGH RVR ST PARK, FL US",28.1469,-82.2276,8/14/2004,,
"BELL 4 NW, FL US",29.79556,-82.91778,8/13/2004,,
"BELL 4 NW, FL US",29.79556,-82.91778,8/14/2004,,
"TALLAHASSEE AIRPORT, FL US",30.3961,-84.3555,8/13/2004,,
"TALLAHASSEE AIRPORT, FL US",30.3961,-84.3555,8/14/2004,,
"AVON PARK 2 W, FL US",27.5947,-81.5266,8/13/2004,,
"AVON PARK 2 W, FL US",27.5947,-81.5266,8/14/2004,,
"OCALA WEATHER SERVICE, FL US",29.08046,-82.173797,8/13/2004,,
"OCALA WEATHER SERVICE, FL US",29.08046,-82.173797,8/14/2004,,
