City,HurricaneName,SizeRank,before,after,percent,increase
Bradenton Beach,matthew,24773,693757.8469,726908.8103,4.778463198381448,0
Saint Lucie,matthew,24780,481774.3574,475769.7208,-1.2463586963003375,0
Tangelo Park,matthew,25422,143997.6892,156997.743,9.027960012569421,1
Boca Grande,matthew,25518,2613678.695,2688685.13,2.8697649463757084,0
Anna Maria,matthew,25540,1636431.907,1679159.105,2.6109976111581705,0
Weeki Wachee Gardens,matthew,25665,281241.9582,293068.922,4.205262925807642,0
Golden Beach,matthew,25893,8350440.669,8265260.085,-1.0200729204175105,0
Suwannee,matthew,26215,233110.7171,227709.1065,-2.3171867287778225,0
Jupiter Inlet Colony,matthew,26627,3863718.311,3825591.154,-0.9867996041909206,0
Babson Park,matthew,26638,170156.4669,183285.9338,7.716113962166429,1
Terra Ceia,matthew,27052,650285.7603,689298.89,5.999382437961105,0
Mexico Beach,matthew,27973,392447.9884,401953.5027,2.422108045133259,0
Everglades,matthew,28368,336213.2374,333676.3593,-0.7545443836828457,0
Horseshoe Beach,matthew,28656,215906.8701,217455.6576,0.7173405363537831,0
Captiva,matthew,28676,2093893.767,2022235.439,-3.4222523190690595,0
Jacksonville,irma,12,258411.0928,273824.5035,5.964686164587118,0
Orlando,irma,16,317475.2382,336663.0418,6.04387406992423,0
Miami,irma,20,616647.3435,607381.1066,-1.5026800970885723,0
Tampa,irma,50,416562.0122,441476.5317,5.9809869287932145,0
Saint Petersburg,irma,84,328670.9568,350834.0356,6.7432422431795525,0
Tallahassee,irma,89,292785.0349,306369.467,4.639728975437459,0
Lakeland,irma,105,227174.9893,241926.8613,6.4936162407029565,0
Fort Myers,irma,106,364601.7623,367619.1464,0.8275835204321569,0
Pensacola,irma,110,230793.6716,246943.3649,6.997459327216658,0
Sarasota,irma,113,470763.0016,479432.3075,1.8415435942364375,0
Hialeah,irma,116,324939.7748,351961.9146,8.316045586180422,1
Boca Raton,irma,128,596555.7123,620892.3713,4.0795282818047,0
Bradenton,irma,130,357971.32,368017.1634,2.8063263280421493,0
Gainesville,irma,132,279545.3858,295460.4208,5.6931846520930955,0
Port Saint Lucie,irma,133,298413.0652,316677.7575,6.120607449864428,0
West Palm Beach,irma,158,390818.9715,413213.8804,5.730251224510998,0
Cape Coral,irma,171,337920.4386,348909.662,3.2520150144004987,0
Lake Worth,irma,172,335007.7822,359148.0754,7.205890275584157,0
Homestead,irma,188,279200.7652,306285.46,9.700795332920526,1
Fort Lauderdale,irma,190,637094.9318,669502.0042,5.08669442848014,0
Boynton Beach,irma,210,394778.8672,404503.4945,2.463309996548871,0
Pembroke Pines,irma,219,402702.7998,424632.5536,5.445642248052731,0
Clearwater,irma,233,348065.2985,365952.6236,5.139071656119151,0
Hollywood,irma,240,398353.6617,417559.9464,4.821415376988367,0
Saint Augustine,irma,275,371679.6534,390013.572,4.932720538315046,0
Miramar,irma,287,421992.3706,441412.8537,4.602093415193121,0
Coral Springs,irma,292,423899.8761,448405.1628,5.780913862361943,0
Melbourne,irma,299,350744.2013,379090.0131,8.0816195093002,1
Riverview,irma,312,301913.4317,317176.6119,5.05548233281865,0
New Port Richey,irma,338,271751.0095,289833.5265,6.654075373361214,0
Spring Hill,irma,339,209466.7868,230044.2374,9.82372953457651,1
Largo,irma,344,269108.1393,286376.9852,6.417065624592208,0
Vero Beach,irma,350,388826.8787,415861.767,6.952937098995876,0
Palm Bay,irma,354,220482.0031,240355.0884,9.013472764480706,1
Delray Beach,irma,357,447725.2411,464281.5033,3.697862144051453,0
Lehigh Acres,irma,370,189594.5009,202088.9162,6.590072623778295,0
Pompano Beach,irma,390,348303.151,372110.4164,6.835213902500691,0
Miami Gardens,irma,397,251517.0171,284912.5182,13.277630867704815,1
Davie,irma,414,503031.6989,530868.9144,5.533888930036173,0
Apopka,irma,432,309557.7103,328945.6066,6.263095912297173,0
Clermont,irma,463,329665.065,345054.9855,4.668350436222293,0
Sunrise,irma,498,300629.7323,324145.1718,7.822060486197638,0
Plantation,irma,518,430570.0851,455575.7313,5.807567006006093,0
Port Charlotte,irma,523,253820.609,265821.9488,4.728276339452017,0
Fort Pierce,irma,529,219812.9603,237151.374,7.887803192467175,1
Palm Coast,irma,536,302035.374,319043.9683,5.6313252566237475,0
Deltona,irma,548,212680.3059,235824.1316,10.88197875306892,1
Sanford,irma,556,297004.3028,319306.7563,7.5091348137869485,0
Town 'n' Country,irma,567,295222.3393,315864.4406,6.992052616663207,0
Brandon,irma,574,283606.3179,300565.0534,5.979674792005031,0
Deerfield Beach,irma,603,280894.9212,305919.8929,8.909015368840352,1
Oviedo,irma,624,439042.2955,459861.0935,4.741866151253305,0
Miami Beach,irma,629,1165509.474,1092811.555,-6.237436985432861,0
Wesley Chapel,irma,633,359751.2349,378686.5424,5.263444753779217,0
Orange Park,irma,652,268579.7936,286568.3877,6.697672173652325,0
Plant City,irma,662,279471.4747,296716.0322,6.170417756771508,0
The Villages,irma,664,374666.3094,392155.7902,4.668015340906432,0
Venice,irma,672,422502.2591,426600.5088,0.9699947424494103,0
Winter Park,irma,679,513354.5717,548220.3386,6.791751514852643,0
Jupiter,irma,690,621964.2909,651967.7391,4.823982443844829,0
Milton,irma,704,224970.4349,242588.9803,7.831493683972962,0
Land O Lakes,irma,709,366305.9576,381095.486,4.037479624109709,0
Palm Beach Gardens,irma,717,674663.6653,702756.6083,4.163992289033083,0
North Port,irma,726,263960.197,274199.5399,3.8791238286581478,0
Lauderhill,irma,728,214946.082,243403.0652,13.239126266093102,1
Palm Harbor,irma,734,400953.0418,414920.0651,3.483456126756837,0
Daytona Beach,irma,744,234374.4763,255706.8435,9.101830342948473,1
Deland,irma,746,272658.4862,294226.2192,7.910163846570938,1
Winter Garden,irma,771,440630.4398,459456.9156,4.272622610581616,0
Lutz,irma,772,418966.4569,438135.0816,4.575217033323315,0
Davenport,irma,782,280541.9831,288652.7834,2.8911181885774595,0
Tamarac,irma,785,245899.7662,271491.2675,10.40728980571109,1
Cocoa,irma,812,222178.5557,245711.475,10.591894985479918,1
Valrico,irma,822,350198.3659,367332.9645,4.892826543026433,0
Doral,irma,830,593538.7092,537592.4943,-9.42587467890797,0
Weston,irma,838,638058.7189,652770.1332,2.3056521075932066,0
Port Orange,irma,854,315849.2473,335759.379,6.303681857784825,0
Fountainbleau,irma,881,253706.1223,270176.1421,6.49177073485231,0
Poinciana,irma,888,218076.4953,233516.0334,7.079872628528975,0
Stuart,irma,912,385473.2924,401647.3248,4.195889240289174,0
Panama City,irma,916,233022.5585,245478.8296,5.345521558162783,0
Altamonte Springs,irma,924,254079.4846,277097.2657,9.059283608134331,1
Wellington,irma,936,564071.2683,588014.1977,4.244663883015937,0
North Miami,irma,965,316944.8567,336483.9246,6.1648162091787695,0
Ormond Beach,irma,1001,344768.6026,367178.9614,6.500115912817169,0
The Hammocks,irma,1010,377399.8582,394252.8368,4.46554979654202,0
Punta Gorda,irma,1014,382311.1292,395051.585,3.3324836309787433,0
Margate,irma,1019,271522.7127,296968.8713,9.371650108738777,1
Titusville,irma,1023,229239.4471,251931.0714,9.89865600666073,1
Leesburg,irma,1024,220684.294,232999.7891,5.580594285518116,0
Bonita Springs,irma,1040,685008.3546,689233.3054,0.6167736162089711,0
Coconut Creek,irma,1045,325626.3277,349869.7688,7.44517228420655,0
Middleburg,irma,1068,272476.3677,289628.5266,6.294916159072088,0
Tamiami,irma,1081,446156.697,465826.7604,4.408779142454527,0
North Fort Myers,irma,1086,278831.1017,284774.5066,2.131543025065637,0
Zephyrhills,irma,1091,207799.3907,221108.0029,6.404548230467936,0
Longwood,irma,1094,412425.3034,434132.5857,5.263324563514166,0
Kendale Lakes,irma,1112,356001.4964,378548.9389,6.333524641892489,0
Seminole,irma,1116,333688.2186,352492.3067,5.635226853046586,0
Pine Hills,irma,1127,161502.2902,188268.8736,16.573500825810584,1
Pinellas Park,irma,1183,219420.132,234915.7873,7.062093691566999,0
Windermere,irma,1197,808247.8034,839364.7547,3.8499271101143178,0
Port Richey,irma,1219,147123.6505,164844.7637,12.045047237323699,1
Coral Gables,irma,1233,1493285.486,1498977.676,0.3811856509264929,0
Palmetto,irma,1256,301997.1034,314524.9876,4.148345814895644,0
Haines City,irma,1259,209064.2782,222913.6187,6.624441353271796,0
Winter Springs,irma,1273,389679.5475,411995.5625,5.726760653251891,0
Country Club,irma,1294,314065.2616,330326.9289,5.177798785244566,0
Rockledge,irma,1305,372789.4702,393309.1261,5.504355015443785,0
Lake Mary,irma,1323,456102.4008,480092.6221,5.259832278436009,0
Panama City Beach,irma,1343,444618.6414,483467.8289,8.737642528363859,1
Merritt Island,irma,1359,415434.6522,443469.3282,6.748275776114947,0
Oakland Park,irma,1363,290995.517,322609.5494,10.864096026606495,1
Ocoee,irma,1374,322145.2085,339480.2044,5.381112443272606,0
Okeechobee,irma,1395,199805.8244,220346.4469,10.280292159491221,1
North Lauderdale,irma,1407,224547.2391,253889.7768,13.067423058776761,1
Brooksville,irma,1410,252705.1074,270991.4331,7.236231150269192,0
Cutler Bay,irma,1412,370716.5354,385950.7736,4.109403478202667,0
Hudson,irma,1414,212605.4791,229856.3726,8.11403994526687,1
North Miami Beach,irma,1455,363723.3248,399166.0007,9.744405564171279,1
Greenacres,irma,1467,255437.6929,271693.4727,6.3638923509866965,0
Casselberry,irma,1483,260555.5373,284785.5144,9.299352203788297,1
Hallandale,irma,1494,364827.3045,371186.6001,1.7430974934059393,0
Dunnellon,irma,1525,198322.1792,215942.7451,8.88481861740252,1
Aventura,irma,1547,705047.4905,709003.002,0.561027668816307,0
Eustis,irma,1621,274074.6501,293531.5713,7.099132003963464,0
Kendall West,irma,1644,333209.0772,346409.7282,3.9616720861648878,0
Riviera Beach,irma,1645,459228.2997,480460.0415,4.62335222238483,0
Royal Palm Beach,irma,1656,378506.5153,398420.1761,5.2611144049176035,0
Lake Wales,irma,1671,186612.2506,197953.9786,6.077697452087856,0
Egypt Lake-Leto,irma,1711,224575.5851,246502.5947,9.76375485796296,1
New Smyrna Beach,irma,1724,417933.8518,445289.1812,6.545372977609561,0
Golden Glades,irma,1730,296755.2683,319762.2359,7.752842175910928,0
Greater Carrollwood,irma,1741,377488.6472,397693.9679,5.352563805526807,0
Lauderdale Lakes,irma,1770,184597.8149,213686.5066,15.757874336572113,1
Auburndale,irma,1786,230836.2261,248947.6223,7.845993891857335,0
Tarpon Springs,irma,1796,380968.651,392761.4477,3.095476929412758,0
Parkland,irma,1802,814308.2523,839376.8406,3.078513355255106,0
Arcadia,irma,1809,231814.7996,246651.412,6.400200688480984,0
Navarre,irma,1868,334309.3183,361687.7667,8.189555869762303,1
West Little River,irma,1872,223564.2239,254313.5368,13.754129513027147,1
Dunedin,irma,1879,342926.9535,368132.4405,7.350103788210985,0
Bartow,irma,1903,199888.4133,217804.438,8.963013115277958,1
Estero,irma,1911,498171.0964,495810.8862,-0.47377501767081087,0
Inverness,irma,1954,184879.6168,203241.8515,9.931995218198658,1
Cooper City,irma,1956,519370.1655,545811.672,5.091071504760898,0
Palm City,irma,2064,562594.656,579653.6381,3.0321976787493736,0
Dania Beach,irma,2071,310110.8447,334304.9945,7.801774821324059,0
Cantonment,irma,2085,248836.536,260119.7458,4.5343863008927325,0
Miami Lakes,irma,2105,528693.4408,549855.7305,4.002752458585063,0
Ruskin,irma,2108,256946.2222,270683.6864,5.346435562421753,0
Fleming Island,irma,2118,388846.4715,403260.3561,3.7068317848937946,0
Green Cove Springs,irma,2129,287987.0121,305818.4663,6.191756381641344,0
Englewood,irma,2135,367317.2521,387072.1835,5.378165955195003,0
Holiday,irma,2154,158159.2192,178940.9715,13.139766625757357,1
Ponte Vedra Beach,irma,2164,809522.5497,851864.966,5.230541918281544,0
Temple Terrace,irma,2178,278493.1466,296654.1493,6.521166830035025,0
Crawfordville,irma,2197,236282.3781,254927.869,7.891189791609772,1
Immokalee,irma,2208,295371.8283,298883.5974,1.1889316324484538,0
Sebastian,irma,2240,266996.8749,289182.2745,8.309235682368657,1
Niceville,irma,2251,409628.5361,428859.889,4.694827436364241,0
Mount Dora,irma,2259,316790.4057,338976.486,7.003394010931681,0
Citrus Park,irma,2319,357106.2303,375400.0631,5.122798553425303,0
Odessa,irma,2326,549188.5536,571671.3032,4.093812489831175,0
Seffner,irma,2373,271794.5916,288288.3647,6.068469943755861,0
Wildwood,irma,2381,267442.9901,283270.2939,5.9180103371122135,0
East Lake-Orient Park,irma,2382,167922.9588,189445.7956,12.817090023785372,1
University Park,irma,2392,442432.8169,460232.2287,4.023076752017489,0
Edgewater,irma,2412,219348.3453,242502.4872,10.555877168041722,1
Wimauma,irma,2430,318401.7433,330097.3838,3.6732338142320837,0
Groveland,irma,2436,296988.1513,308030.1771,3.71800213296925,0
Homosassa,irma,2437,239819.2955,255558.5051,6.562945474085091,0
Ives Estates,irma,2495,305415.147,319294.8453,4.544535016136574,0
Sun City Center,irma,2498,247646.5169,257726.2431,4.0702071348212066,0
Parrish,irma,2529,386520.8595,398125.7103,3.0023866797284597,0
Village of Palmetto Bay,irma,2633,723600.7362,739744.5077,2.2310330396814093,0
Mulberry,irma,2635,205483.0493,222256.3171,8.162847425682996,1
Oak Ridge,irma,2639,172265.4825,194091.3165,12.669882371821048,1
Defuniak Springs,irma,2640,202135.1934,215631.2882,6.676766461589375,0
Hialeah Gardens,irma,2663,312331.5572,336467.3258,7.7276112655324125,0
Miami Shores,irma,2717,780642.22,808893.3317,3.618957696138957,0
Tavares,irma,2776,243603.5532,259501.7829,6.5262716783722166,0
Greater Northdale,irma,2786,339842.1205,357759.2843,5.272202213674682,0
Lynn Haven,irma,2797,293934.6226,303776.0043,3.348153277401615,0
Orange City,irma,2815,211628.3833,237038.7914,12.007088890330337,1
Apollo Beach,irma,2851,405764.1557,427959.1902,5.469934736278138,0
The Crossings,irma,2855,421978.1398,436691.3644,3.4867267311461845,0
Debary,irma,2870,313839.152,331167.5536,5.521427613339965,0
West Melbourne,irma,2904,303653.9124,326656.6382,7.575310200416181,0
Pace,irma,2913,277124.9385,295625.3326,6.675831558190868,0
Palm River-Clair Mel,irma,2931,204724.4023,229160.1757,11.935935885255242,1
Labelle,irma,2980,204494.0522,217281.5921,6.253257619196419,0
Gulf Breeze,irma,2997,460001.011,503959.861,9.556250736153268,1
Dade City,irma,3053,202753.7934,218379.1649,7.70657418437233,0
Maitland,irma,3078,477494.6221,502264.6182,5.187492162961483,0
Yulee,irma,3096,263429.4537,281883.327,7.0052429752277074,0
Palm Springs,irma,3105,223685.5264,247989.5635,10.865270315495918,1
Oldsmar,irma,3126,385205.4845,396968.8772,3.053796784661296,0
Hobe Sound,irma,3143,483067.4852,506796.5315,4.912159693417508,0
Jacksonville Beach,irma,3158,536590.1104,567907.5128,5.836373386877095,0
Jensen Beach,irma,3210,375323.1083,393227.2061,4.770315870263186,0
Clewiston,irma,3236,164625.1469,176410.3498,7.158810863299527,0
Sunny Isles Beach,irma,3322,1527291.205,1452990.274,-4.864883052868762,0
Belle Glade,irma,3371,188654.7769,197737.6532,4.81454880138792,0
North Palm Beach,irma,3397,842060.0669,896685.4866,6.487116756539779,0
Carol City,irma,3402,309867.4646,339923.2983,9.69957712043061,1
Callahan,irma,3452,276907.6761,296948.5032,7.237367841244902,0
Dover,irma,3509,345800.8904,366068.2762,5.860998731540585,0
Beverly Hills,irma,3519,235358.2253,258082.1924,9.655055424995172,1
Pinecrest,irma,3524,1617018.77,1638020.885,1.2988170199162246,0
Polk City,irma,3532,196566.0404,205605.8738,4.5988785151313465,0
Nokomis,irma,3572,508411.6202,508899.2896,0.09592019155820496,0
Hernando,irma,3573,318402.7091,326959.5304,2.687421009760501,0
Glenvar Heights,irma,3593,668522.1718,680074.6042,1.7280552369557076,0
Crystal River,irma,3603,248311.7593,268878.72,8.282717160870265,1
Gibsonton,irma,3626,239300.0562,253210.4908,5.812967544133827,0
Ojus,irma,3643,543963.4506,549264.4913,0.9745214856168891,0
Starke,irma,3651,202688.2385,217735.5836,7.4238866603007185,0
Brownsville,irma,3676,200422.5755,230472.5902,14.993328284018585,1
Alachua,irma,3779,280959.2589,295242.9054,5.083885313451748,0
Satellite Beach,irma,3855,445701.7461,484898.9547,8.794492941296559,1
Pinewood,irma,3863,227978.094,261540.6967,14.72185424096053,1
Lake Butler,irma,3974,254492.4244,265107.8095,4.17119885789417,0
Opa-locka,irma,4119,202989.526,238091.8295,17.292667356639857,1
West Park,irma,4161,246504.3587,285014.6794,15.622571910327851,1
Fruitland Park,irma,4177,234826.2227,248978.596,6.026743153842834,0
Lady Lake,irma,4208,317329.3336,327036.5655,3.0590402059193726,0
Key Biscayne,irma,4217,2703246.367,2514518.611,-6.981522598306336,0
Safety Harbor,irma,4218,423489.7691,440795.6825,4.086500941162883,0
Sorrento,irma,4244,361050.8168,386787.0703,7.128152687231381,0
Gladeview,irma,4296,187758.3878,219016.7882,16.64820451765725,1
Miami Springs,irma,4319,526951.1703,541107.8466,2.6865252603842733,0
Thonotosassa,irma,4364,358804.6378,381206.5987,6.243498143545999,0
Mims,irma,4410,315163.22,334788.5117,6.2270247460982295,0
Holly Hill,irma,4411,184640.289,204288.9037,10.641564095472146,1
Santa Rosa Beach,irma,4452,917637.7843,1000078.059,8.983966888731343,1
Westview,irma,4467,266129.367,299835.5742,12.665346774751072,1
South Daytona,irma,4502,213481.3769,236175.4871,10.63048708489007,1
Sweetwater,irma,4571,320362.5839,349831.845,9.198721255537965,1
Keystone Heights,irma,4573,213376.4525,224478.9582,5.203247860726328,0
Williston,irma,4620,217004.0236,236224.0324,8.85698268684084,1
Conway,irma,4631,340310.6451,354086.4689,4.048014365213859,0
Wauchula,irma,4645,182267.0383,197502.7592,8.359010516713935,1
Southwest Ranches,irma,4647,961711.6045,1012277.689,5.257926000205606,0
Lecanto,irma,4687,284921.3122,301552.5066,5.837118421076834,0
Ellenton,irma,4690,355206.5005,365562.614,2.9155191375783893,0
Newberry,irma,4785,318674.4494,334266.0342,4.892637244484406,0
Frostproof,irma,4797,179134.4857,194337.4111,8.48687807966839,1
Bushnell,irma,4816,238798.8241,263834.1572,10.483859455487167,1
Florida City,irma,4873,191046.7647,220055.0552,15.183869010057096,1
Gulfport,irma,4887,313606.3406,334491.0007,6.6595146195204125,0
Marco Island,irma,4962,965702.2989,958471.9134,-0.7487178510640378,0
South Miami,irma,5035,731913.7307,749199.7129,2.361751320537166,0
Doctor Phillips,irma,5084,517836.4708,527755.8257,1.9155381011838988,0
Trenton,irma,5123,220090.0866,234173.805,6.399069861604563,0
Wilton Manors,irma,5144,477374.5838,507464.2738,6.30316129536681,0
Callaway,irma,5168,208472.6512,220102.916,5.578796419124738,0
High Springs,irma,5170,256689.8854,275507.2368,7.3307724496728515,0
Cocoa Beach,irma,5222,470389.3237,503321.3581,7.001016549644961,0
Pine Castle,irma,5277,251475.425,269412.4514,7.132715413444488,0
Westwood Lake,irma,5287,422418.6746,443692.7871,5.036262310170126,0
Webster,irma,5294,229026.9564,252646.2364,10.31288210403865,1
Old Town,irma,5310,170866.2198,182474.7341,6.793920011566856,0
Lighthouse Point,irma,5323,877990.9406,938167.9566,6.853944980215444,0
Indiantown,irma,5355,298817.6507,266866.6799,-10.692464359167793,0
Tequesta,irma,5378,596997.7728,621661.5957,4.131309030571966,0
Westgate-Belvedere Homes,irma,5429,198653.8383,222547.4722,12.027773590720491,1
Atlantic Beach,irma,5474,694066.2402,726642.5706,4.6935477499399605,0
Lake Alfred,irma,5477,205948.1432,220688.2213,7.157179409811748,0
Madison,irma,5482,177676.2775,183943.6053,3.52738580984735,0
Archer,irma,5490,321636.7006,338193.2114,5.147581345385803,0
Jasper,irma,5595,173690.667,172438.5455,-0.7208916412301989,0
Bunnell,irma,5642,249540.1297,268603.2979,7.639319664904389,0
Umatilla,irma,5681,228535.9917,245505.7865,7.425436437283928,0
Alva,irma,5688,353835.0844,379247.5264,7.182001763078976,0
Fort Meade,irma,5720,177048.8256,191224.0114,8.006370983801645,1
Wewahitchka,irma,5734,165653.2227,185466.1926,11.960509778841747,1
Floral City,irma,5880,216769.5783,243352.6734,12.263296034653957,1
Rotonda West,irma,5935,312369.8779,329706.1904,5.549930939739949,0
Saint Pete Beach,irma,5956,702661.2566,739686.6352,5.269306974338743,0
Lake Park,irma,5968,276533.7322,289852.0838,4.816176129416154,0
Melbourne Beach,irma,5982,578825.4402,617568.4427,6.6933828075375015,0
Hilliard,irma,6022,281884.2242,299040.6028,6.086320952756602,0
Indian Harbour Beach,irma,6133,477360.9795,501594.601,5.076581987363717,0
Bithlo,irma,6151,384230.33,398494.4996,3.7124007362979294,0
Cape Canaveral,irma,6245,341302.3873,366268.7717,7.315033626780607,0
Belle Isle,irma,6256,506742.8639,522786.9111,3.166112113848364,0
Palm Beach,irma,6349,3103126.105,3291821.311,6.0808101126138485,0
North Bay Village,irma,6480,488657.6161,462360.5158,-5.3814980946942805,0
Broadview Park,irma,6563,275235.1632,302412.178,9.874107103187171,1
Youngstown,irma,6588,239612.8512,249450.6823,4.105719309599359,0
Bell,irma,6600,225112.3222,237825.2884,5.647387968707115,0
Bowling Green,irma,6757,176612.9284,184042.4923,4.206693115451456,0
Myakka City,irma,6769,480816.1708,500193.9068,4.03017560074125,0
Springfield,irma,6853,168694.4494,178643.8362,5.897874432375946,0
Sky Lake,irma,6858,204943.2595,221245.1113,7.954324450470645,1
West Miami,irma,6945,461984.7791,484149.3397,4.797682002246733,0
Lawtey,irma,7133,214262.4576,226444.3864,5.685517162666949,0
Melrose,irma,7155,280681.8463,296009.0258,5.46069498332213,0
Port Saint Joe,irma,7199,400994.5428,450259.9846,12.285813531525205,1
Pembroke Park,irma,7250,212322.4704,220188.5183,3.704764684199909,0
Flagler Beach,irma,7317,443361.2549,468008.8058,5.559247820506828,0
Treasure Island,irma,7390,660070.3106,697462.7322,5.664914933987943,0
Osprey,irma,7392,695163.3865,700631.5095,0.7865953682530461,0
De Leon Springs,irma,7399,269930.1659,298200.6799,10.473269597616309,1
Moore Haven,irma,7404,163002.0858,169976.4941,4.278723346250586,0
Mayo,irma,7407,214092.2626,217031.748,1.3729993621918055,0
Freeport,irma,7417,324961.4922,348898.4396,7.366087359442525,0
South Bay,irma,7430,129561.4234,135327.0567,4.450115743325483,0
Jay,irma,7524,217382.865,236473.065,8.781832919535775,1
Morriston,irma,7619,307726.4852,329992.37,7.235608850999219,0
Lauderdale-by-the-Sea,irma,7661,681800.2223,709993.0391,4.135055383950119,0
Norland,irma,7843,239367.2637,273750.6628,14.364286314060404,1
Siesta Key,irma,7855,953455.2971,966277.8061,1.344846374969086,0
Miramar Beach,irma,7864,619003.8672,654503.3059,5.734930035345029,0
Fort Myers Beach,irma,7964,638259.2152,652016.4762,2.15543476261274,0
Hastings,irma,8016,201358.8973,222046.0091,10.273751037272879,1
Micco,irma,8017,228455.9077,245478.1404,7.450992566299913,0
Neptune Beach,irma,8049,575729.7173,617590.4246,7.270895707158247,0
Gotha,irma,8086,445624.1052,458916.818,2.982942943365721,0
Lake Helen,irma,8096,271454.364,288707.1146,6.3556725873819335,0
Surfside,irma,8183,1174166.942,1164721.251,-0.8044589454980676,0
Geneva,irma,8206,475406.6864,512993.466,7.90623705455734,1
Century,irma,8211,169797.742,176547.7262,3.9753085762471483,0
Ponce Inlet,irma,8256,507750.8689,521697.9691,2.746839258043067,0
Pahokee,irma,8291,136819.152,143399.4171,4.809461982340009,0
Palm Springs North,irma,8322,475891.1499,499462.4042,4.95307683384174,0
San Antonio,irma,8388,289861.5441,305506.1823,5.397279673154127,0
Bronson,irma,8388,200945.3871,221866.4363,10.411311004411711,1
Pierson,irma,8443,280283.5034,312522.7482,11.50236971099598,1
South Highpoint,irma,8915,216927.1328,239397.2677,10.358379152467185,1
Dundee,irma,8927,180140.1034,202341.8098,12.324688384740872,1
Elkton,irma,8941,303176.103,324042.2662,6.882522399860787,0
Saint Augustine Beach,irma,9005,493893.6232,527080.1545,6.719368248769886,0
Timber Pines,irma,9008,202978.3829,217605.9828,7.206481641548244,0
Eatonville,irma,9012,156879.1431,175121.3216,11.628173216354092,1
Bay Harbor Islands,irma,9020,962862.047,961334.3556,-0.15866150345834648,0
South Pasadena,irma,9089,325043.7399,350567.1225,7.852291697065848,1
Weirsdale,irma,9112,328954.5496,347003.6651,5.4868113306069795,0
Grant-Valkaria,irma,9234,448985.3746,480261.5172,6.96596022261613,0
Howey in the Hills,irma,9369,349251.978,361525.0943,3.514115043895326,0
Sanibel,irma,9469,1106316.066,1132216.299,2.341124186476381,0
Lake Panasoffkee,irma,9483,161216.02,174674.0608,8.347830941366755,1
Belleair,irma,9493,802554.6675,833297.1258,3.830574980738002,0
Indian River Shores,irma,9497,1605601.871,1707523.874,6.347900114025218,0
Micanopy,irma,9686,310293.9231,325142.9559,4.785473286634271,0
Molino,irma,9718,288295.1802,308198.8191,6.9039096963716835,0
Grand Island,irma,9764,239886.3587,257005.1229,7.136197444811178,0
Christmas,irma,9790,440780.8388,479635.4466,8.814949376152418,1
Zolfo Springs,irma,9817,262433.1352,281978.3385,7.447688831330165,0
Highland Beach,irma,9845,1038996.839,1085988.402,4.5227820948163595,0
Kenneth City,irma,9853,201536.8595,219131.1472,8.730059475795303,1
Madeira Beach,irma,9944,647450.5165,683535.9638,5.573467991819881,0
Ponce de Leon,irma,10025,223107.6936,240944.5644,7.994735865980019,1
Enterprise,irma,10232,307695.8266,332042.8027,7.912676739568111,1
Royal Palm Estates,irma,10310,245567.553,275361.5691,12.132716939195957,1
Parker,irma,10473,211688.4822,222682.3129,5.193400503298611,0
Eagle Lake,irma,10489,188360.2725,204778.5172,8.716405260031683,1
Branford,irma,10592,217476.1303,232184.5135,6.763217268814908,0
Lake Belvedere Estates,irma,10658,320689.4517,345588.3907,7.764190205823354,0
Lake Clarke Shores,irma,10729,459692.6001,488889.4105,6.351377071035872,0
Astatula,irma,10734,304280.1489,335467.0171,10.249392973134578,1
Oakland,irma,10858,429554.1936,443824.9636,3.3222280710146976,0
Bay Hill,irma,10871,825436.6919,839302.5688,1.6798231816038358,0
Mc David,irma,10871,241169.6239,253234.2672,5.00255509168209,0
Holden Heights,irma,11030,303223.3489,316921.8742,4.517635383189991,0
Montverde,irma,11130,434373.1536,465789.1607,7.232492809380655,0
Oak Hill,irma,11208,264951.513,282935.9914,6.787837592005003,0
Harbor Bluffs,irma,11659,695390.266,722540.7824,3.904356694000673,0
Biscayne Park,irma,11737,639126.8968,654755.2544,2.4452667659972573,0
Bokeelia,irma,11765,357233.6924,374209.6413,4.752057059890025,0
Center Hill,irma,11796,323756.5529,345302.3874,6.654949315158711,0
Bal Harbour,irma,11812,3172416.938,3020034.111,-4.803366958949204,0
Greenville,irma,11912,195132.6067,199027.6329,1.9960919222425335,0
Cross City,irma,11954,125477.6458,129901.7487,3.525809614767253,0
Indian Rocks Beach,irma,12088,754576.3513,792592.0875,5.038023804285111,0
Lakeside Green,irma,12154,261180.6335,280380.691,7.3512561948816915,0
Astor,irma,12161,254891.8111,266160.182,4.420844613002941,0
Altoona,irma,12171,277325.4611,290090.5718,4.602934995354438,0
Malabar,irma,12197,451538.8004,494683.1236,9.554953674364233,1
Longboat Key,irma,12265,1170760.617,1163846.305,-0.5905828996637791,0
Edgewood,irma,12298,463342.1665,491497.7308,6.076624649269867,0
White Springs,irma,12387,199109.0687,210457.8755,5.699794024499895,0
Ridge Manor,irma,12782,174737.8684,190531.5218,9.038483497947936,1
Paisley,irma,12800,173281.9959,188454.7403,8.756099744347413,1
Zellwood,irma,12828,217683.1368,234898.8053,7.908590786165114,1
Campbell,irma,12844,260566.4946,275618.5046,5.776648307414418,0
Apalachicola,irma,12877,257605.2886,276477.8214,7.326143381048588,0
Placida,irma,12896,491867.0367,521458.7306,6.016197812021424,0
